GEO_id,GEO_id2,GEO_display-label,Total_households,no_internet_households
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No Internet access
1400000US42081010800,42081010800,"Census Tract 108, Lycoming County, Pennsylvania",2763,546
1400000US42081010900,42081010900,"Census Tract 109, Lycoming County, Pennsylvania",1166,189
1400000US42081011000,42081011000,"Census Tract 110, Lycoming County, Pennsylvania",1915,349
1400000US42081011100,42081011100,"Census Tract 111, Lycoming County, Pennsylvania",2413,458
1400000US42081011200,42081011200,"Census Tract 112, Lycoming County, Pennsylvania",2228,506
1400000US42081011301,42081011301,"Census Tract 113.01, Lycoming County, Pennsylvania",896,279
1400000US42081011302,42081011302,"Census Tract 113.02, Lycoming County, Pennsylvania",2390,680
1400000US42081011400,42081011400,"Census Tract 114, Lycoming County, Pennsylvania",683,153
1400000US42081011601,42081011601,"Census Tract 116.01, Lycoming County, Pennsylvania",516,110
1400000US42081011602,42081011602,"Census Tract 116.02, Lycoming County, Pennsylvania",2698,548
1400000US42081011700,42081011700,"Census Tract 117, Lycoming County, Pennsylvania",2204,422
1400000US42081011800,42081011800,"Census Tract 118, Lycoming County, Pennsylvania",1181,266
1400000US42081011900,42081011900,"Census Tract 119, Lycoming County, Pennsylvania",2389,394
1400000US42083420100,42083420100,"Census Tract 4201, McKean County, Pennsylvania",1597,392
1400000US42083420200,42083420200,"Census Tract 4202, McKean County, Pennsylvania",1421,514
1400000US42083420300,42083420300,"Census Tract 4203, McKean County, Pennsylvania",1127,291
1400000US42083420400,42083420400,"Census Tract 4204, McKean County, Pennsylvania",1171,197
1400000US42083420500,42083420500,"Census Tract 4205, McKean County, Pennsylvania",1305,324
1400000US42083420600,42083420600,"Census Tract 4206, McKean County, Pennsylvania",2235,402
1400000US42083420700,42083420700,"Census Tract 4207, McKean County, Pennsylvania",1823,385
1400000US42083420800,42083420800,"Census Tract 4208, McKean County, Pennsylvania",1564,372
1400000US42083420900,42083420900,"Census Tract 4209, McKean County, Pennsylvania",930,248
1400000US42083421000,42083421000,"Census Tract 4210, McKean County, Pennsylvania",1612,397
1400000US42083421100,42083421100,"Census Tract 4211, McKean County, Pennsylvania",1455,350
1400000US42083421200,42083421200,"Census Tract 4212, McKean County, Pennsylvania",959,155
1400000US42085030100,42085030100,"Census Tract 301, Mercer County, Pennsylvania",823,237
1400000US42085030300,42085030300,"Census Tract 303, Mercer County, Pennsylvania",1471,360
1400000US42085030400,42085030400,"Census Tract 304, Mercer County, Pennsylvania",1145,224
1400000US42085030500,42085030500,"Census Tract 305, Mercer County, Pennsylvania",1205,328
1400000US42085030900,42085030900,"Census Tract 309, Mercer County, Pennsylvania",1241,317
1400000US42085031100,42085031100,"Census Tract 311, Mercer County, Pennsylvania",682,172
1400000US42085031200,42085031200,"Census Tract 312, Mercer County, Pennsylvania",2348,390
1400000US42085031300,42085031300,"Census Tract 313, Mercer County, Pennsylvania",1161,138
1400000US42085031400,42085031400,"Census Tract 314, Mercer County, Pennsylvania",2484,479
1400000US42085031700,42085031700,"Census Tract 317, Mercer County, Pennsylvania",989,155
1400000US42085031800,42085031800,"Census Tract 318, Mercer County, Pennsylvania",1951,469
1400000US42085031900,42085031900,"Census Tract 319, Mercer County, Pennsylvania",2005,449
1400000US42085032000,42085032000,"Census Tract 320, Mercer County, Pennsylvania",2091,534
1400000US42085032100,42085032100,"Census Tract 321, Mercer County, Pennsylvania",1152,433
1400000US42085032200,42085032200,"Census Tract 322, Mercer County, Pennsylvania",1041,169
1400000US42085032300,42085032300,"Census Tract 323, Mercer County, Pennsylvania",1355,267
1400000US42085032400,42085032400,"Census Tract 324, Mercer County, Pennsylvania",2545,602
1400000US42085032501,42085032501,"Census Tract 325.01, Mercer County, Pennsylvania",2347,598
1400000US42085032502,42085032502,"Census Tract 325.02, Mercer County, Pennsylvania",917,178
1400000US42085032601,42085032601,"Census Tract 326.01, Mercer County, Pennsylvania",2300,501
1400000US42085032602,42085032602,"Census Tract 326.02, Mercer County, Pennsylvania",1221,242
1400000US42085032701,42085032701,"Census Tract 327.01, Mercer County, Pennsylvania",1914,395
1400000US42085032702,42085032702,"Census Tract 327.02, Mercer County, Pennsylvania",1069,309
1400000US42085032800,42085032800,"Census Tract 328, Mercer County, Pennsylvania",2202,466
1400000US42085032900,42085032900,"Census Tract 329, Mercer County, Pennsylvania",1318,190
1400000US42085033000,42085033000,"Census Tract 330, Mercer County, Pennsylvania",1207,240
1400000US42085033100,42085033100,"Census Tract 331, Mercer County, Pennsylvania",1816,408
1400000US42085033200,42085033200,"Census Tract 332, Mercer County, Pennsylvania",1455,496
1400000US42085033300,42085033300,"Census Tract 333, Mercer County, Pennsylvania",1152,299
1400000US42085033400,42085033400,"Census Tract 334, Mercer County, Pennsylvania",1198,350
1400000US42087960100,42087960100,"Census Tract 9601, Mifflin County, Pennsylvania",1534,583
1400000US42087960200,42087960200,"Census Tract 9602, Mifflin County, Pennsylvania",1584,392
1400000US42087960300,42087960300,"Census Tract 9603, Mifflin County, Pennsylvania",1806,844
1400000US42087960400,42087960400,"Census Tract 9604, Mifflin County, Pennsylvania",1232,387
1400000US42087960500,42087960500,"Census Tract 9605, Mifflin County, Pennsylvania",1599,504
1400000US42087960600,42087960600,"Census Tract 9606, Mifflin County, Pennsylvania",2407,680
1400000US42087960700,42087960700,"Census Tract 9607, Mifflin County, Pennsylvania",968,269
1400000US42087960800,42087960800,"Census Tract 9608, Mifflin County, Pennsylvania",1452,504
1400000US42087960900,42087960900,"Census Tract 9609, Mifflin County, Pennsylvania",1173,349
1400000US42087961000,42087961000,"Census Tract 9610, Mifflin County, Pennsylvania",848,210
1400000US42087961100,42087961100,"Census Tract 9611, Mifflin County, Pennsylvania",3193,831
1400000US42087961200,42087961200,"Census Tract 9612, Mifflin County, Pennsylvania",1143,327
1400000US42089300101,42089300101,"Census Tract 3001.01, Monroe County, Pennsylvania",1185,219
1400000US42089300102,42089300102,"Census Tract 3001.02, Monroe County, Pennsylvania",2092,201
1400000US42089300201,42089300201,"Census Tract 3002.01, Monroe County, Pennsylvania",1606,389
1400000US42089300202,42089300202,"Census Tract 3002.02, Monroe County, Pennsylvania",2351,547
1400000US42089300301,42089300301,"Census Tract 3003.01, Monroe County, Pennsylvania",1424,203
1400000US42089300304,42089300304,"Census Tract 3003.04, Monroe County, Pennsylvania",1989,186
1400000US42089300305,42089300305,"Census Tract 3003.05, Monroe County, Pennsylvania",2050,213
1400000US42089300307,42089300307,"Census Tract 3003.07, Monroe County, Pennsylvania",2135,368
1400000US42089300308,42089300308,"Census Tract 3003.08, Monroe County, Pennsylvania",944,149
1400000US42089300309,42089300309,"Census Tract 3003.09, Monroe County, Pennsylvania",1695,232
1400000US42089300311,42089300311,"Census Tract 3003.11, Monroe County, Pennsylvania",706,157
1400000US42089300312,42089300312,"Census Tract 3003.12, Monroe County, Pennsylvania",844,50
1400000US42089300401,42089300401,"Census Tract 3004.01, Monroe County, Pennsylvania",1612,195
1400000US42089300402,42089300402,"Census Tract 3004.02, Monroe County, Pennsylvania",2122,332
1400000US42089300403,42089300403,"Census Tract 3004.03, Monroe County, Pennsylvania",2199,416
1400000US42089300501,42089300501,"Census Tract 3005.01, Monroe County, Pennsylvania",919,71
1400000US42089300502,42089300502,"Census Tract 3005.02, Monroe County, Pennsylvania",1692,306
1400000US42089300600,42089300600,"Census Tract 3006, Monroe County, Pennsylvania",1775,338
1400000US42089300700,42089300700,"Census Tract 3007, Monroe County, Pennsylvania",1486,308
1400000US42089300800,42089300800,"Census Tract 3008, Monroe County, Pennsylvania",2359,515
1400000US42089300900,42089300900,"Census Tract 3009, Monroe County, Pennsylvania",1911,379
1400000US42089301001,42089301001,"Census Tract 3010.01, Monroe County, Pennsylvania",3596,299
1400000US42089301002,42089301002,"Census Tract 3010.02, Monroe County, Pennsylvania",840,175
1400000US42089301101,42089301101,"Census Tract 3011.01, Monroe County, Pennsylvania",2082,423
1400000US42089301102,42089301102,"Census Tract 3011.02, Monroe County, Pennsylvania",837,158
1400000US42089301202,42089301202,"Census Tract 3012.02, Monroe County, Pennsylvania",1657,307
1400000US42089301203,42089301203,"Census Tract 3012.03, Monroe County, Pennsylvania",1907,294
1400000US42089301204,42089301204,"Census Tract 3012.04, Monroe County, Pennsylvania",1450,162
1400000US42089301205,42089301205,"Census Tract 3012.05, Monroe County, Pennsylvania",2652,417
1400000US42089301301,42089301301,"Census Tract 3013.01, Monroe County, Pennsylvania",2984,645
1400000US42089301302,42089301302,"Census Tract 3013.02, Monroe County, Pennsylvania",1009,180
1400000US42089301401,42089301401,"Census Tract 3014.01, Monroe County, Pennsylvania",1696,193
1400000US42089301402,42089301402,"Census Tract 3014.02, Monroe County, Pennsylvania",1720,136
1400000US42091200103,42091200103,"Census Tract 2001.03, Montgomery County, Pennsylvania",1286,46
1400000US42091200104,42091200104,"Census Tract 2001.04, Montgomery County, Pennsylvania",1440,89
1400000US42091200105,42091200105,"Census Tract 2001.05, Montgomery County, Pennsylvania",923,85
1400000US42091200106,42091200106,"Census Tract 2001.06, Montgomery County, Pennsylvania",911,219
1400000US42091200200,42091200200,"Census Tract 2002, Montgomery County, Pennsylvania",405,19
1400000US42091200301,42091200301,"Census Tract 2003.01, Montgomery County, Pennsylvania",2580,315
1400000US42091200305,42091200305,"Census Tract 2003.05, Montgomery County, Pennsylvania",811,103
1400000US42091200306,42091200306,"Census Tract 2003.06, Montgomery County, Pennsylvania",1327,115
1400000US42091200307,42091200307,"Census Tract 2003.07, Montgomery County, Pennsylvania",1341,227
1400000US42091200308,42091200308,"Census Tract 2003.08, Montgomery County, Pennsylvania",1565,116
1400000US42091200309,42091200309,"Census Tract 2003.09, Montgomery County, Pennsylvania",959,62
1400000US42091200310,42091200310,"Census Tract 2003.10, Montgomery County, Pennsylvania",1060,193
1400000US42091200401,42091200401,"Census Tract 2004.01, Montgomery County, Pennsylvania",1393,156
1400000US42091200402,42091200402,"Census Tract 2004.02, Montgomery County, Pennsylvania",1612,139
1400000US42091200501,42091200501,"Census Tract 2005.01, Montgomery County, Pennsylvania",1300,101
1400000US42091200502,42091200502,"Census Tract 2005.02, Montgomery County, Pennsylvania",2338,291
1400000US42091200505,42091200505,"Census Tract 2005.05, Montgomery County, Pennsylvania",2529,148
1400000US42091200506,42091200506,"Census Tract 2005.06, Montgomery County, Pennsylvania",1544,67
1400000US42091200507,42091200507,"Census Tract 2005.07, Montgomery County, Pennsylvania",2170,120
1400000US42091200602,42091200602,"Census Tract 2006.02, Montgomery County, Pennsylvania",3120,77
1400000US42091200603,42091200603,"Census Tract 2006.03, Montgomery County, Pennsylvania",1197,36
1400000US42091200605,42091200605,"Census Tract 2006.05, Montgomery County, Pennsylvania",2404,401
1400000US42091200606,42091200606,"Census Tract 2006.06, Montgomery County, Pennsylvania",1207,47
1400000US42091200607,42091200607,"Census Tract 2006.07, Montgomery County, Pennsylvania",1573,33
1400000US42091200703,42091200703,"Census Tract 2007.03, Montgomery County, Pennsylvania",1595,156
1400000US42091200704,42091200704,"Census Tract 2007.04, Montgomery County, Pennsylvania",1394,201
1400000US42091200707,42091200707,"Census Tract 2007.07, Montgomery County, Pennsylvania",1752,284
1400000US42091200708,42091200708,"Census Tract 2007.08, Montgomery County, Pennsylvania",2067,198
1400000US42091200800,42091200800,"Census Tract 2008, Montgomery County, Pennsylvania",1195,167
1400000US42091200901,42091200901,"Census Tract 2009.01, Montgomery County, Pennsylvania",1562,398
1400000US42091200902,42091200902,"Census Tract 2009.02, Montgomery County, Pennsylvania",513,102
1400000US42091200903,42091200903,"Census Tract 2009.03, Montgomery County, Pennsylvania",1850,226
1400000US42091200906,42091200906,"Census Tract 2009.06, Montgomery County, Pennsylvania",744,113
1400000US42091200907,42091200907,"Census Tract 2009.07, Montgomery County, Pennsylvania",951,73
1400000US42091200908,42091200908,"Census Tract 2009.08, Montgomery County, Pennsylvania",878,110
1400000US42091201003,42091201003,"Census Tract 2010.03, Montgomery County, Pennsylvania",2124,171
1400000US42091201004,42091201004,"Census Tract 2010.04, Montgomery County, Pennsylvania",2190,170
1400000US42091201005,42091201005,"Census Tract 2010.05, Montgomery County, Pennsylvania",1144,36
1400000US42091201006,42091201006,"Census Tract 2010.06, Montgomery County, Pennsylvania",926,66
1400000US42091201100,42091201100,"Census Tract 2011, Montgomery County, Pennsylvania",1316,148
1400000US42091201201,42091201201,"Census Tract 2012.01, Montgomery County, Pennsylvania",2325,200
1400000US42091201203,42091201203,"Census Tract 2012.03, Montgomery County, Pennsylvania",1299,292
1400000US42091201204,42091201204,"Census Tract 2012.04, Montgomery County, Pennsylvania",900,68
1400000US42091201301,42091201301,"Census Tract 2013.01, Montgomery County, Pennsylvania",1353,213
1400000US42091201302,42091201302,"Census Tract 2013.02, Montgomery County, Pennsylvania",1297,258
1400000US42091201404,42091201404,"Census Tract 2014.04, Montgomery County, Pennsylvania",1853,179
1400000US42091201406,42091201406,"Census Tract 2014.06, Montgomery County, Pennsylvania",1605,103
1400000US42091201407,42091201407,"Census Tract 2014.07, Montgomery County, Pennsylvania",874,126
1400000US42091201408,42091201408,"Census Tract 2014.08, Montgomery County, Pennsylvania",1480,24
1400000US42091201409,42091201409,"Census Tract 2014.09, Montgomery County, Pennsylvania",1473,43
1400000US42091201410,42091201410,"Census Tract 2014.10, Montgomery County, Pennsylvania",1011,55
1400000US42091201411,42091201411,"Census Tract 2014.11, Montgomery County, Pennsylvania",1048,67
1400000US42091201501,42091201501,"Census Tract 2015.01, Montgomery County, Pennsylvania",1419,258
1400000US42091201502,42091201502,"Census Tract 2015.02, Montgomery County, Pennsylvania",696,17
1400000US42091201603,42091201603,"Census Tract 2016.03, Montgomery County, Pennsylvania",1661,159
1400000US42091201604,42091201604,"Census Tract 2016.04, Montgomery County, Pennsylvania",1134,124
1400000US42091201605,42091201605,"Census Tract 2016.05, Montgomery County, Pennsylvania",1026,104
1400000US42091201606,42091201606,"Census Tract 2016.06, Montgomery County, Pennsylvania",846,86
1400000US42091201607,42091201607,"Census Tract 2016.07, Montgomery County, Pennsylvania",1342,152
1400000US42091201608,42091201608,"Census Tract 2016.08, Montgomery County, Pennsylvania",1721,178
1400000US42091201703,42091201703,"Census Tract 2017.03, Montgomery County, Pennsylvania",1147,88
1400000US42091201704,42091201704,"Census Tract 2017.04, Montgomery County, Pennsylvania",1215,149
1400000US42091201705,42091201705,"Census Tract 2017.05, Montgomery County, Pennsylvania",1667,171
1400000US42091201706,42091201706,"Census Tract 2017.06, Montgomery County, Pennsylvania",1657,239
1400000US42091201800,42091201800,"Census Tract 2018, Montgomery County, Pennsylvania",1313,243
1400000US42091201901,42091201901,"Census Tract 2019.01, Montgomery County, Pennsylvania",1813,164
1400000US42091201902,42091201902,"Census Tract 2019.02, Montgomery County, Pennsylvania",2215,168
1400000US42091202000,42091202000,"Census Tract 2020, Montgomery County, Pennsylvania",1087,174
1400000US42091202100,42091202100,"Census Tract 2021, Montgomery County, Pennsylvania",1774,180
